PSIS_REFYEAR_D_CODE,PSIS_PROVOFSTUDY_CODE,PSIS_PRGCODECIP6_D_CODE,PSIS_PCSCE_D_CODE,PSIS_GENDER_CODE,_COUNT_
2009,46,,,1,25
2009,46,,,2,25
2009,46,,66,,25
2009,46,,66,1,10
2009,46,,66,2,15
2009,46,,76,,15
2009,46,,76,1,10
2009,46,,76,2,5
2009,46,,86,,10
2009,46,,86,1,5
2009,46,,86,2,5
2009,46,26.1102,,,0
2009,46,26.1102,,1,0
2009,46,26.1102,,2,0
2009,46,26.1102,66,,0
2009,46,26.1102,66,1,0
2009,46,26.1102,66,2,0
2009,46,26.1102,76,,0
2009,46,26.1102,76,1,0
2009,46,26.1102,76,2,0
2009,46,26.1102,86,,0
2009,46,26.1102,86,1,0
2009,46,26.1102,86,2,0
2009,46,27.0501,,,50
2009,46,27.0501,,1,25
2009,46,27.0501,,2,25
2009,46,27.0501,66,,25
2009,46,27.0501,66,1,10
2009,46,27.0501,66,2,15
2009,46,27.0501,76,,15
2009,46,27.0501,76,1,10
2009,46,27.0501,76,2,5
2009,46,27.0501,86,,10
2009,46,27.0501,86,1,5
2009,46,27.0501,86,2,5
2009,46,27.0502,,,0
2009,46,27.0502,,1,0
2009,46,27.0502,,2,0
2009,46,27.0502,66,,0
2009,46,27.0502,66,1,0
2009,46,27.0502,66,2,0
2009,46,27.0502,76,,0
2009,46,27.0502,76,1,0
2009,46,27.0502,76,2,0
2009,46,27.0502,86,,0
2009,46,27.0502,86,1,0
2009,46,27.0502,86,2,0
2009,46,27.0599,,,0
2009,46,27.0599,,1,0
2009,46,27.0599,,2,0
2009,46,27.0599,66,,0
2009,46,27.0599,66,1,0
2009,46,27.0599,66,2,0
2009,46,27.0599,76,,0
2009,46,27.0599,76,1,0
2009,46,27.0599,76,2,0
2009,46,27.0599,86,,0
2009,46,27.0599,86,1,0
2009,46,27.0599,86,2,0
2009,46,27.9999,,,0
2009,46,27.9999,,1,0
2009,46,27.9999,,2,0
2009,46,27.9999,66,,0
2009,46,27.9999,66,1,0
2009,46,27.9999,66,2,0
2009,46,27.9999,76,,0
2009,46,27.9999,76,1,0
2009,46,27.9999,76,2,0
2009,46,27.9999,86,,0
2009,46,27.9999,86,1,0
2009,46,27.9999,86,2,0
2009,46,52.1302,,,0
2009,46,52.1302,,1,0
2009,46,52.1302,,2,0
2009,46,52.1302,66,,0
2009,46,52.1302,66,1,0
2009,46,52.1302,66,2,0
2009,46,52.1302,76,,0
2009,46,52.1302,76,1,0
2009,46,52.1302,76,2,0
2009,46,52.1302,86,,0
2009,46,52.1302,86,1,0
2009,46,52.1302,86,2,0
2009,47,,,,25
2009,47,,,1,10
2009,47,,,2,15
2009,47,,66,,15
2009,47,,66,1,5
2009,47,,66,2,10
2009,47,,76,,5
2009,47,,76,1,0
2009,47,,76,2,5
2009,47,,86,,5
2009,47,,86,1,5
2009,47,,86,2,0
2009,47,26.1102,,,0
2009,47,26.1102,,1,0
2009,47,26.1102,,2,0
2009,47,26.1102,66,,0
2009,47,26.1102,66,1,0
2009,47,26.1102,66,2,0
2009,47,26.1102,76,,0
2009,47,26.1102,76,1,0
2009,47,26.1102,76,2,0
2009,47,26.1102,86,,0
2009,47,26.1102,86,1,0
2009,47,26.1102,86,2,0
2009,47,27.0501,,,25
2009,47,27.0501,,1,10
2009,47,27.0501,,2,15
2009,47,27.0501,66,,15
2009,47,27.0501,66,1,5
2009,47,27.0501,66,2,10
2009,47,27.0501,76,,5
2009,47,27.0501,76,1,0
2009,47,27.0501,76,2,5
2009,47,27.0501,86,,5
2009,47,27.0501,86,1,5
2009,47,27.0501,86,2,0
2009,47,27.0502,,,0
2009,47,27.0502,,1,0
2009,47,27.0502,,2,0
2009,47,27.0502,66,,0
2009,47,27.0502,66,1,0
2009,47,27.0502,66,2,0
2009,47,27.0502,76,,0
2009,47,27.0502,76,1,0
2009,47,27.0502,76,2,0
2009,47,27.0502,86,,0
2009,47,27.0502,86,1,0
2009,47,27.0502,86,2,0
2009,47,27.0599,,,0
2009,47,27.0599,,1,0
2009,47,27.0599,,2,0
2009,47,27.0599,66,,0
2009,47,27.0599,66,1,0
2009,47,27.0599,66,2,0
2009,47,27.0599,76,,0
2009,47,27.0599,76,1,0
2009,47,27.0599,76,2,0
2009,47,27.0599,86,,0
2009,47,27.0599,86,1,0
2009,47,27.0599,86,2,0
2009,47,27.9999,,,0
2009,47,27.9999,,1,0
2009,47,27.9999,,2,0
2009,47,27.9999,66,,0
2009,47,27.9999,66,1,0
2009,47,27.9999,66,2,0
2009,47,27.9999,76,,0
2009,47,27.9999,76,1,0
2009,47,27.9999,76,2,0
2009,47,27.9999,86,,0
2009,47,27.9999,86,1,0
2009,47,27.9999,86,2,0
2009,47,52.1302,,,0
2009,47,52.1302,,1,0
2009,47,52.1302,,2,0
2009,47,52.1302,66,,0
2009,47,52.1302,66,1,0
2009,47,52.1302,66,2,0
2009,47,52.1302,76,,0
2009,47,52.1302,76,1,0
2009,47,52.1302,76,2,0
2009,47,52.1302,86,,0
2009,47,52.1302,86,1,0
2009,47,52.1302,86,2,0
2009,48,,,,240
2009,48,,,1,140
2009,48,,,2,100
2009,48,,66,,55
2009,48,,66,1,25
2009,48,,66,2,30
2009,48,,76,,85
2009,48,,76,1,45
2009,48,,76,2,40
2009,48,,86,,100
2009,48,,86,1,70
2009,48,,86,2,30
2009,48,26.1102,,,0
2009,48,26.1102,,1,0
2009,48,26.1102,,2,0
2009,48,26.1102,66,,0
2009,48,26.1102,66,1,0
2009,48,26.1102,66,2,0
2009,48,26.1102,76,,0
2009,48,26.1102,76,1,0
2009,48,26.1102,76,2,0
2009,48,26.1102,86,,0
2009,48,26.1102,86,1,0
2009,48,26.1102,86,2,0
2009,48,27.0501,,,55
2009,48,27.0501,,1,25
2009,48,27.0501,,2,30
2009,48,27.0501,66,,55
2009,48,27.0501,66,1,25
2009,48,27.0501,66,2,30
2009,48,27.0501,76,,0
2009,48,27.0501,76,1,0
2009,48,27.0501,76,2,0
2009,48,27.0501,86,,0
2009,48,27.0501,86,1,0
2009,48,27.0501,86,2,0
2009,48,27.0502,,,185
2009,48,27.0502,,1,115
2009,48,27.0502,,2,70
2009,48,27.0502,66,,0
2009,48,27.0502,66,1,0
2009,48,27.0502,66,2,0
2009,48,27.0502,76,,85
2009,48,27.0502,76,1,45
2009,48,27.0502,76,2,40
2009,48,27.0502,86,,100
2009,48,27.0502,86,1,70
2009,48,27.0502,86,2,30
2009,48,27.0599,,,0
2009,48,27.0599,,1,0
2009,48,27.0599,,2,0
2009,48,27.0599,66,,0
2009,48,27.0599,66,1,0
2009,48,27.0599,66,2,0
2009,48,27.0599,76,,0
2009,48,27.0599,76,1,0
2009,48,27.0599,76,2,0
2009,48,27.0599,86,,0
2009,48,27.0599,86,1,0
2009,48,27.0599,86,2,0
2009,48,27.9999,,,0
2009,48,27.9999,,1,0
2009,48,27.9999,,2,0
2009,48,27.9999,66,,0
2009,48,27.9999,66,1,0
2009,48,27.9999,66,2,0
2009,48,27.9999,76,,0
2009,48,27.9999,76,1,0
2009,48,27.9999,76,2,0
2009,48,27.9999,86,,0
2009,48,27.9999,86,1,0
2009,48,27.9999,86,2,0
2009,48,52.1302,,,0
2009,48,52.1302,,1,0
2009,48,52.1302,,2,0
2009,48,52.1302,66,,0
2009,48,52.1302,66,1,0
2009,48,52.1302,66,2,0
2009,48,52.1302,76,,0
2009,48,52.1302,76,1,0
2009,48,52.1302,76,2,0
2009,48,52.1302,86,,0
2009,48,52.1302,86,1,0
2009,48,52.1302,86,2,0
2009,59,,,,240
2009,59,,,1,125
2009,59,,,2,115
2009,59,,66,,150
2009,59,,66,1,80
2009,59,,66,2,70
2009,59,,76,,55
2009,59,,76,1,25
2009,59,,76,2,30
2009,59,,86,,35
2009,59,,86,1,20
2009,59,,86,2,15
2009,59,26.1102,,,0
2009,59,26.1102,,1,0
2009,59,26.1102,,2,0
2009,59,26.1102,66,,0
2009,59,26.1102,66,1,0
2009,59,26.1102,66,2,0
2009,59,26.1102,76,,0
2009,59,26.1102,76,1,0
2009,59,26.1102,76,2,0
2009,59,26.1102,86,,0
2009,59,26.1102,86,1,0
2009,59,26.1102,86,2,0
2009,59,27.0501,,,240
2009,59,27.0501,,1,125
2009,59,27.0501,,2,115
2009,59,27.0501,66,,150
2009,59,27.0501,66,1,80
2009,59,27.0501,66,2,70
2009,59,27.0501,76,,55
2009,59,27.0501,76,1,25
2009,59,27.0501,76,2,30
2009,59,27.0501,86,,35
2009,59,27.0501,86,1,20
2009,59,27.0501,86,2,15
2009,59,27.0502,,,0
2009,59,27.0502,,1,0
2009,59,27.0502,,2,0
2009,59,27.0502,66,,0
2009,59,27.0502,66,1,0
2009,59,27.0502,66,2,0
2009,59,27.0502,76,,0
2009,59,27.0502,76,1,0
2009,59,27.0502,76,2,0
2009,59,27.0502,86,,0
2009,59,27.0502,86,1,0
2009,59,27.0502,86,2,0
2009,59,27.0599,,,0
2009,59,27.0599,,1,0
2009,59,27.0599,,2,0
2009,59,27.0599,66,,0
2009,59,27.0599,66,1,0
2009,59,27.0599,66,2,0
2009,59,27.0599,76,,0
2009,59,27.0599,76,1,0
2009,59,27.0599,76,2,0
2009,59,27.0599,86,,0
2009,59,27.0599,86,1,0
2009,59,27.0599,86,2,0
2009,59,27.9999,,,0
2009,59,27.9999,,1,0
2009,59,27.9999,,2,0
2009,59,27.9999,66,,0
2009,59,27.9999,66,1,0
2009,59,27.9999,66,2,0
2009,59,27.9999,76,,0
2009,59,27.9999,76,1,0
2009,59,27.9999,76,2,0
2009,59,27.9999,86,,0
2009,59,27.9999,86,1,0
2009,59,27.9999,86,2,0
2009,59,52.1302,,,0
2009,59,52.1302,,1,0
2009,59,52.1302,,2,0
2009,59,52.1302,66,,0
2009,59,52.1302,66,1,0
2009,59,52.1302,66,2,0
2009,59,52.1302,76,,0
2009,59,52.1302,76,1,0
2009,59,52.1302,76,2,0
2009,59,52.1302,86,,0
2009,59,52.1302,86,1,0
2009,59,52.1302,86,2,0
2010,,,,,2085
2010,,,,1,1175
2010,,,,2,910
2010,,,66,,1290
2010,,,66,1,715
2010,,,66,2,575
2010,,,76,,440
2010,,,76,1,240
2010,,,76,2,200
2010,,,86,,355
2010,,,86,1,220
2010,,,86,2,135
2010,,26.1102,,,50
2010,,26.1102,,1,20
2010,,26.1102,,2,30
2010,,26.1102,66,,0
2010,,26.1102,66,1,0
2010,,26.1102,66,2,0
2010,,26.1102,76,,20
2010,,26.1102,76,1,5
2010,,26.1102,76,2,15
2010,,26.1102,86,,30
2010,,26.1102,86,1,15
2010,,26.1102,86,2,15
2010,,27.0501,,,1645
2010,,27.0501,,1,910
2010,,27.0501,,2,735
2010,,27.0501,66,,1200
2010,,27.0501,66,1,665
2010,,27.0501,66,2,535
2010,,27.0501,76,,270
2010,,27.0501,76,1,145
2010,,27.0501,76,2,125
2010,,27.0501,86,,175
2010,,27.0501,86,1,100
2010,,27.0501,86,2,75
2010,,27.0502,,,380
2010,,27.0502,,1,235
2010,,27.0502,,2,145
2010,,27.0502,66,,80
2010,,27.0502,66,1,40
2010,,27.0502,66,2,40
2010,,27.0502,76,,150
2010,,27.0502,76,1,90
2010,,27.0502,76,2,60
2010,,27.0502,86,,150
2010,,27.0502,86,1,105
2010,,27.0502,86,2,45
2010,,27.0599,,,0
2010,,27.0599,,1,0
2010,,27.0599,,2,0
2010,,27.0599,66,,0
2010,,27.0599,66,1,0
2010,,27.0599,66,2,0
2010,,27.0599,76,,0
2010,,27.0599,76,1,0
2010,,27.0599,76,2,0
2010,,27.0599,86,,0
2010,,27.0599,86,1,0
2010,,27.0599,86,2,0
2010,,27.9999,,,0
2010,,27.9999,,1,0
2010,,27.9999,,2,0
2010,,27.9999,66,,0
2010,,27.9999,66,1,0
2010,,27.9999,66,2,0
2010,,27.9999,76,,0
2010,,27.9999,76,1,0
2010,,27.9999,76,2,0
2010,,27.9999,86,,0
2010,,27.9999,86,1,0
2010,,27.9999,86,2,0
2010,,52.1302,,,10
2010,,52.1302,,1,10
2010,,52.1302,,2,0
2010,,52.1302,66,,10
2010,,52.1302,66,1,10
2010,,52.1302,66,2,0
2010,,52.1302,76,,0
2010,,52.1302,76,1,0
2010,,52.1302,76,2,0
2010,,52.1302,86,,0
2010,,52.1302,86,1,0
2010,,52.1302,86,2,0
2010,10,,,,25
2010,10,,,1,15
2010,10,,,2,10
2010,10,,66,,5
2010,10,,66,1,5
2010,10,,66,2,0
2010,10,,76,,10
2010,10,,76,1,5
2010,10,,76,2,5
2010,10,,86,,10
2010,10,,86,1,5
2010,10,,86,2,5
2010,10,26.1102,,,0
2010,10,26.1102,,1,0
2010,10,26.1102,,2,0
2010,10,26.1102,66,,0
2010,10,26.1102,66,1,0
2010,10,26.1102,66,2,0
2010,10,26.1102,76,,0
2010,10,26.1102,76,1,0
2010,10,26.1102,76,2,0
2010,10,26.1102,86,,0
2010,10,26.1102,86,1,0
2010,10,26.1102,86,2,0
2010,10,27.0501,,,25
2010,10,27.0501,,1,15
2010,10,27.0501,,2,10
2010,10,27.0501,66,,5
2010,10,27.0501,66,1,5
2010,10,27.0501,66,2,0
2010,10,27.0501,76,,10
2010,10,27.0501,76,1,5
2010,10,27.0501,76,2,5
2010,10,27.0501,86,,10
2010,10,27.0501,86,1,5
2010,10,27.0501,86,2,5
2010,10,27.0502,,,0
2010,10,27.0502,,1,0
2010,10,27.0502,,2,0
2010,10,27.0502,66,,0
2010,10,27.0502,66,1,0
2010,10,27.0502,66,2,0
2010,10,27.0502,76,,0
2010,10,27.0502,76,1,0
2010,10,27.0502,76,2,0
2010,10,27.0502,86,,0
2010,10,27.0502,86,1,0
2010,10,27.0502,86,2,0
2010,10,27.0599,,,0
2010,10,27.0599,,1,0
2010,10,27.0599,,2,0
2010,10,27.0599,66,,0
2010,10,27.0599,66,1,0
2010,10,27.0599,66,2,0
2010,10,27.0599,76,,0
2010,10,27.0599,76,1,0
2010,10,27.0599,76,2,0
2010,10,27.0599,86,,0
2010,10,27.0599,86,1,0
2010,10,27.0599,86,2,0
2010,10,27.9999,,,0
2010,10,27.9999,,1,0
2010,10,27.9999,,2,0
2010,10,27.9999,66,,0
2010,10,27.9999,66,1,0
2010,10,27.9999,66,2,0
2010,10,27.9999,76,,0
2010,10,27.9999,76,1,0
2010,10,27.9999,76,2,0
2010,10,27.9999,86,,0
2010,10,27.9999,86,1,0
2010,10,27.9999,86,2,0
2010,10,52.1302,,,0
2010,10,52.1302,,1,0
2010,10,52.1302,,2,0
2010,10,52.1302,66,,0
2010,10,52.1302,66,1,0
2010,10,52.1302,66,2,0
2010,10,52.1302,76,,0
2010,10,52.1302,76,1,0
2010,10,52.1302,76,2,0
2010,10,52.1302,86,,0
2010,10,52.1302,86,1,0
2010,10,52.1302,86,2,0
2010,12,,,,25
2010,12,,,1,15
2010,12,,,2,10
2010,12,,66,,10
2010,12,,66,1,5
2010,12,,66,2,5
2010,12,,76,,15
2010,12,,76,1,10
2010,12,,76,2,5
2010,12,,86,,0
2010,12,,86,1,0
2010,12,,86,2,0
2010,12,26.1102,,,0
2010,12,26.1102,,1,0
2010,12,26.1102,,2,0
2010,12,26.1102,66,,0
2010,12,26.1102,66,1,0
2010,12,26.1102,66,2,0
2010,12,26.1102,76,,0
2010,12,26.1102,76,1,0
2010,12,26.1102,76,2,0
2010,12,26.1102,86,,0
2010,12,26.1102,86,1,0
2010,12,26.1102,86,2,0
2010,12,27.0501,,,25
2010,12,27.0501,,1,15
2010,12,27.0501,,2,10
2010,12,27.0501,66,,10
2010,12,27.0501,66,1,5
2010,12,27.0501,66,2,5
2010,12,27.0501,76,,15
2010,12,27.0501,76,1,10
2010,12,27.0501,76,2,5
2010,12,27.0501,86,,0
2010,12,27.0501,86,1,0
2010,12,27.0501,86,2,0
2010,12,27.0502,,,0
2010,12,27.0502,,1,0
2010,12,27.0502,,2,0
2010,12,27.0502,66,,0
2010,12,27.0502,66,1,0
2010,12,27.0502,66,2,0
2010,12,27.0502,76,,0
2010,12,27.0502,76,1,0
2010,12,27.0502,76,2,0
2010,12,27.0502,86,,0
2010,12,27.0502,86,1,0
2010,12,27.0502,86,2,0
2010,12,27.0599,,,0
2010,12,27.0599,,1,0
2010,12,27.0599,,2,0
2010,12,27.0599,66,,0
2010,12,27.0599,66,1,0
2010,12,27.0599,66,2,0
2010,12,27.0599,76,,0
2010,12,27.0599,76,1,0
2010,12,27.0599,76,2,0
2010,12,27.0599,86,,0
2010,12,27.0599,86,1,0
2010,12,27.0599,86,2,0
2010,12,27.9999,,,0
2010,12,27.9999,,1,0
2010,12,27.9999,,2,0
2010,12,27.9999,66,,0
2010,12,27.9999,66,1,0
2010,12,27.9999,66,2,0
2010,12,27.9999,76,,0
2010,12,27.9999,76,1,0
2010,12,27.9999,76,2,0
2010,12,27.9999,86,,0
2010,12,27.9999,86,1,0
2010,12,27.9999,86,2,0
2010,12,52.1302,,,0
2010,12,52.1302,,1,0
2010,12,52.1302,,2,0
2010,12,52.1302,66,,0
2010,12,52.1302,66,1,0
2010,12,52.1302,66,2,0
2010,12,52.1302,76,,0
2010,12,52.1302,76,1,0
2010,12,52.1302,76,2,0
2010,12,52.1302,86,,0
2010,12,52.1302,86,1,0
2010,12,52.1302,86,2,0
2010,13,,,,10
2010,13,,,1,5
2010,13,,,2,5
2010,13,,66,,0
2010,13,,66,1,0
2010,13,,66,2,0
2010,13,,76,,5
2010,13,,76,1,5
2010,13,,76,2,0
2010,13,,86,,5
2010,13,,86,1,0
2010,13,,86,2,5
2010,13,26.1102,,,0
2010,13,26.1102,,1,0
2010,13,26.1102,,2,0
2010,13,26.1102,66,,0
2010,13,26.1102,66,1,0
2010,13,26.1102,66,2,0
2010,13,26.1102,76,,0
2010,13,26.1102,76,1,0
2010,13,26.1102,76,2,0
2010,13,26.1102,86,,0
2010,13,26.1102,86,1,0
2010,13,26.1102,86,2,0
2010,13,27.0501,,,10
2010,13,27.0501,,1,5
2010,13,27.0501,,2,5
2010,13,27.0501,66,,0
2010,13,27.0501,66,1,0
2010,13,27.0501,66,2,0
2010,13,27.0501,76,,5
2010,13,27.0501,76,1,5
2010,13,27.0501,76,2,0
2010,13,27.0501,86,,5
2010,13,27.0501,86,1,0
2010,13,27.0501,86,2,5
2010,13,27.0502,,,0
2010,13,27.0502,,1,0
2010,13,27.0502,,2,0
2010,13,27.0502,66,,0
2010,13,27.0502,66,1,0
2010,13,27.0502,66,2,0
2010,13,27.0502,76,,0
2010,13,27.0502,76,1,0
2010,13,27.0502,76,2,0
2010,13,27.0502,86,,0
2010,13,27.0502,86,1,0
2010,13,27.0502,86,2,0
2010,13,27.0599,,,0
2010,13,27.0599,,1,0
2010,13,27.0599,,2,0
2010,13,27.0599,66,,0
2010,13,27.0599,66,1,0
2010,13,27.0599,66,2,0
2010,13,27.0599,76,,0
2010,13,27.0599,76,1,0
2010,13,27.0599,76,2,0
2010,13,27.0599,86,,0
2010,13,27.0599,86,1,0
2010,13,27.0599,86,2,0
2010,13,27.9999,,,0
2010,13,27.9999,,1,0
2010,13,27.9999,,2,0
2010,13,27.9999,66,,0
2010,13,27.9999,66,1,0
2010,13,27.9999,66,2,0
2010,13,27.9999,76,,0
2010,13,27.9999,76,1,0
2010,13,27.9999,76,2,0
2010,13,27.9999,86,,0
2010,13,27.9999,86,1,0
2010,13,27.9999,86,2,0
2010,13,52.1302,,,0
2010,13,52.1302,,1,0
2010,13,52.1302,,2,0
2010,13,52.1302,66,,0
2010,13,52.1302,66,1,0
2010,13,52.1302,66,2,0
2010,13,52.1302,76,,0
2010,13,52.1302,76,1,0
2010,13,52.1302,76,2,0
2010,13,52.1302,86,,0
2010,13,52.1302,86,1,0
2010,13,52.1302,86,2,0
2010,24,,,,205
2010,24,,,1,115
2010,24,,,2,90
2010,24,,66,,110
2010,24,,66,1,60
2010,24,,66,2,50
2010,24,,76,,75
2010,24,,76,1,40
2010,24,,76,2,35
2010,24,,86,,20
2010,24,,86,1,15
2010,24,,86,2,5
2010,24,26.1102,,,25
2010,24,26.1102,,1,10
2010,24,26.1102,,2,15
2010,24,26.1102,66,,0
2010,24,26.1102,66,1,0
2010,24,26.1102,66,2,0
2010,24,26.1102,76,,15
2010,24,26.1102,76,1,5
2010,24,26.1102,76,2,10
2010,24,26.1102,86,,10
2010,24,26.1102,86,1,5
2010,24,26.1102,86,2,5
2010,24,27.0501,,,170
2010,24,27.0501,,1,100
2010,24,27.0501,,2,70
2010,24,27.0501,66,,100
2010,24,27.0501,66,1,55
2010,24,27.0501,66,2,45
2010,24,27.0501,76,,60
2010,24,27.0501,76,1,35
2010,24,27.0501,76,2,25
2010,24,27.0501,86,,10
2010,24,27.0501,86,1,10
2010,24,27.0501,86,2,0
2010,24,27.0502,,,10
2010,24,27.0502,,1,5
2010,24,27.0502,,2,5
2010,24,27.0502,66,,10
2010,24,27.0502,66,1,5
2010,24,27.0502,66,2,5
2010,24,27.0502,76,,0
2010,24,27.0502,76,1,0
2010,24,27.0502,76,2,0
2010,24,27.0502,86,,0
2010,24,27.0502,86,1,0
2010,24,27.0502,86,2,0
2010,24,27.0599,,,0
2010,24,27.0599,,1,0
2010,24,27.0599,,2,0
2010,24,27.0599,66,,0
2010,24,27.0599,66,1,0
2010,24,27.0599,66,2,0
2010,24,27.0599,76,,0
2010,24,27.0599,76,1,0
2010,24,27.0599,76,2,0
2010,24,27.0599,86,,0
2010,24,27.0599,86,1,0
2010,24,27.0599,86,2,0
2010,24,27.9999,,,0
2010,24,27.9999,,1,0
2010,24,27.9999,,2,0
2010,24,27.9999,66,,0
2010,24,27.9999,66,1,0
2010,24,27.9999,66,2,0
2010,24,27.9999,76,,0
2010,24,27.9999,76,1,0
2010,24,27.9999,76,2,0
2010,24,27.9999,86,,0
2010,24,27.9999,86,1,0
2010,24,27.9999,86,2,0
2010,24,52.1302,,,0
2010,24,52.1302,,1,0
2010,24,52.1302,,2,0
2010,24,52.1302,66,,0
2010,24,52.1302,66,1,0
2010,24,52.1302,66,2,0
2010,24,52.1302,76,,0
2010,24,52.1302,76,1,0
2010,24,52.1302,76,2,0
2010,24,52.1302,86,,0
2010,24,52.1302,86,1,0
2010,24,52.1302,86,2,0
2010,35,,,,1265
2010,35,,,1,715
2010,35,,,2,550
2010,35,,66,,920
2010,35,,66,1,520
2010,35,,66,2,400
2010,35,,76,,190
2010,35,,76,1,105
2010,35,,76,2,85
2010,35,,86,,155
2010,35,,86,1,90
2010,35,,86,2,65
2010,35,26.1102,,,20
2010,35,26.1102,,1,5
2010,35,26.1102,,2,15
2010,35,26.1102,66,,0
2010,35,26.1102,66,1,0
2010,35,26.1102,66,2,0
2010,35,26.1102,76,,5
2010,35,26.1102,76,1,0
2010,35,26.1102,76,2,5
2010,35,26.1102,86,,15
2010,35,26.1102,86,1,5
2010,35,26.1102,86,2,10
2010,35,27.0501,,,1040
2010,35,27.0501,,1,585
2010,35,27.0501,,2,455
2010,35,27.0501,66,,840
2010,35,27.0501,66,1,475
2010,35,27.0501,66,2,365
2010,35,27.0501,76,,110
2010,35,27.0501,76,1,55
2010,35,27.0501,76,2,55
2010,35,27.0501,86,,90
2010,35,27.0501,86,1,55
2010,35,27.0501,86,2,35
2010,35,27.0502,,,195
2010,35,27.0502,,1,115
2010,35,27.0502,,2,80
2010,35,27.0502,66,,70
2010,35,27.0502,66,1,35
2010,35,27.0502,66,2,35
2010,35,27.0502,76,,75
2010,35,27.0502,76,1,50
2010,35,27.0502,76,2,25
2010,35,27.0502,86,,50
2010,35,27.0502,86,1,30
2010,35,27.0502,86,2,20
2010,35,27.0599,,,0
2010,35,27.0599,,1,0
2010,35,27.0599,,2,0
2010,35,27.0599,66,,0
2010,35,27.0599,66,1,0
2010,35,27.0599,66,2,0
2010,35,27.0599,76,,0
2010,35,27.0599,76,1,0
2010,35,27.0599,76,2,0
2010,35,27.0599,86,,0
2010,35,27.0599,86,1,0
2010,35,27.0599,86,2,0
2010,35,27.9999,,,0
2010,35,27.9999,,1,0
2010,35,27.9999,,2,0
2010,35,27.9999,66,,0
2010,35,27.9999,66,1,0
2010,35,27.9999,66,2,0
2010,35,27.9999,76,,0
2010,35,27.9999,76,1,0
2010,35,27.9999,76,2,0
2010,35,27.9999,86,,0
2010,35,27.9999,86,1,0
2010,35,27.9999,86,2,0
2010,35,52.1302,,,10
2010,35,52.1302,,1,10
2010,35,52.1302,,2,0
2010,35,52.1302,66,,10
2010,35,52.1302,66,1,10
2010,35,52.1302,66,2,0
2010,35,52.1302,76,,0
2010,35,52.1302,76,1,0
2010,35,52.1302,76,2,0
2010,35,52.1302,86,,0
2010,35,52.1302,86,1,0
2010,35,52.1302,86,2,0
2010,46,,,,45
2010,46,,,1,25
2010,46,,,2,20
2010,46,,66,,20
2010,46,,66,1,10
2010,46,,66,2,10
2010,46,,76,,10
2010,46,,76,1,5
2010,46,,76,2,5
2010,46,,86,,15
2010,46,,86,1,10
2010,46,,86,2,5
2010,46,26.1102,,,0
2010,46,26.1102,,1,0
2010,46,26.1102,,2,0
2010,46,26.1102,66,,0
2010,46,26.1102,66,1,0
2010,46,26.1102,66,2,0
2010,46,26.1102,76,,0
2010,46,26.1102,76,1,0
2010,46,26.1102,76,2,0
2010,46,26.1102,86,,0
2010,46,26.1102,86,1,0
2010,46,26.1102,86,2,0
2010,46,27.0501,,,45
2010,46,27.0501,,1,25
2010,46,27.0501,,2,20
2010,46,27.0501,66,,20
2010,46,27.0501,66,1,10
2010,46,27.0501,66,2,10
2010,46,27.0501,76,,10
2010,46,27.0501,76,1,5
2010,46,27.0501,76,2,5
2010,46,27.0501,86,,15
2010,46,27.0501,86,1,10
2010,46,27.0501,86,2,5
2010,46,27.0502,,,0
2010,46,27.0502,,1,0
2010,46,27.0502,,2,0
2010,46,27.0502,66,,0
2010,46,27.0502,66,1,0
2010,46,27.0502,66,2,0
2010,46,27.0502,76,,0
2010,46,27.0502,76,1,0
2010,46,27.0502,76,2,0
2010,46,27.0502,86,,0
2010,46,27.0502,86,1,0
2010,46,27.0502,86,2,0
2010,46,27.0599,,,0
2010,46,27.0599,,1,0
2010,46,27.0599,,2,0
2010,46,27.0599,66,,0
2010,46,27.0599,66,1,0
2010,46,27.0599,66,2,0
2010,46,27.0599,76,,0
2010,46,27.0599,76,1,0
2010,46,27.0599,76,2,0
2010,46,27.0599,86,,0
2010,46,27.0599,86,1,0
2010,46,27.0599,86,2,0
2010,46,27.9999,,,0
2010,46,27.9999,,1,0
2010,46,27.9999,,2,0
2010,46,27.9999,66,,0
2010,46,27.9999,66,1,0
2010,46,27.9999,66,2,0
2010,46,27.9999,76,,0
2010,46,27.9999,76,1,0
2010,46,27.9999,76,2,0
2010,46,27.9999,86,,0
2010,46,27.9999,86,1,0
2010,46,27.9999,86,2,0
2010,46,52.1302,,,0
2010,46,52.1302,,1,0
2010,46,52.1302,,2,0
2010,46,52.1302,66,,0
2010,46,52.1302,66,1,0
2010,46,52.1302,66,2,0
2010,46,52.1302,76,,0
2010,46,52.1302,76,1,0
2010,46,52.1302,76,2,0
2010,46,52.1302,86,,0
2010,46,52.1302,86,1,0
2010,46,52.1302,86,2,0
2010,47,,,,20
2010,47,,,1,10
2010,47,,,2,10
2010,47,,66,,5
2010,47,,66,1,5
2010,47,,66,2,0
2010,47,,76,,5
2010,47,,76,1,0
2010,47,,76,2,5
2010,47,,86,,10
2010,47,,86,1,5
2010,47,,86,2,5
2010,47,26.1102,,,5
2010,47,26.1102,,1,5
2010,47,26.1102,,2,0
2010,47,26.1102,66,,0
2010,47,26.1102,66,1,0
2010,47,26.1102,66,2,0
2010,47,26.1102,76,,0
2010,47,26.1102,76,1,0
