PSIS_REFYEAR_D_CODE,PSIS_PROVOFSTUDY_CODE,PSIS_PRGCODECIP6_D_CODE,PSIS_PCSCE_D_CODE,PSIS_GENDER_CODE,_COUNT_
2014,46,26.1102,86,,0
2014,46,26.1102,86,1,0
2014,46,26.1102,86,2,0
2014,46,27.0501,,,15
2014,46,27.0501,,1,5
2014,46,27.0501,,2,10
2014,46,27.0501,66,,5
2014,46,27.0501,66,1,0
2014,46,27.0501,66,2,5
2014,46,27.0501,76,,10
2014,46,27.0501,76,1,5
2014,46,27.0501,76,2,5
2014,46,27.0501,86,,0
2014,46,27.0501,86,1,0
2014,46,27.0501,86,2,0
2014,47,,,,10
2014,47,,,1,10
2014,47,,,2,0
2014,47,,66,,0
2014,47,,66,1,0
2014,47,,66,2,0
2014,47,,76,,5
2014,47,,76,1,5
2014,47,,76,2,0
2014,47,,86,,5
2014,47,,86,1,5
2014,47,,86,2,0
2014,47,26.1102,,,5
2014,47,26.1102,,1,5
2014,47,26.1102,,2,0
2014,47,26.1102,66,,0
2014,47,26.1102,66,1,0
2014,47,26.1102,66,2,0
2014,47,26.1102,76,,0
2014,47,26.1102,76,1,0
2014,47,26.1102,76,2,0
2014,47,26.1102,86,,5
2014,47,26.1102,86,1,5
2014,47,26.1102,86,2,0
2014,47,27.0501,,,5
2014,47,27.0501,,1,5
2014,47,27.0501,,2,0
2014,47,27.0501,66,,0
2014,47,27.0501,66,1,0
2014,47,27.0501,66,2,0
2014,47,27.0501,76,,5
2014,47,27.0501,76,1,5
2014,47,27.0501,76,2,0
2014,47,27.0501,86,,0
2014,47,27.0501,86,1,0
2014,47,27.0501,86,2,0
2014,48,,,,15
2014,48,,,1,10
2014,48,,,2,5
2014,48,,66,,15
2014,48,,66,1,10
2014,48,,66,2,5
2014,48,,76,,0
2014,48,,76,1,0
2014,48,,76,2,0
2014,48,,86,,0
2014,48,,86,1,0
2014,48,,86,2,0
2014,48,26.1102,,,0
2014,48,26.1102,,1,0
2014,48,26.1102,,2,0
2014,48,26.1102,66,,0
2014,48,26.1102,66,1,0
2014,48,26.1102,66,2,0
2014,48,26.1102,76,,0
2014,48,26.1102,76,1,0
2014,48,26.1102,76,2,0
2014,48,26.1102,86,,0
2014,48,26.1102,86,1,0
2014,48,26.1102,86,2,0
2014,48,27.0501,,,15
2014,48,27.0501,,1,10
2014,48,27.0501,,2,5
2014,48,27.0501,66,,15
2014,48,27.0501,66,1,10
2014,48,27.0501,66,2,5
2014,48,27.0501,76,,0
2014,48,27.0501,76,1,0
2014,48,27.0501,76,2,0
2014,48,27.0501,86,,0
2014,48,27.0501,86,1,0
2014,48,27.0501,86,2,0
2014,59,,,,95
2014,59,,,1,40
2014,59,,,2,55
2014,59,,66,,80
2014,59,,66,1,30
2014,59,,66,2,50
2014,59,,76,,10
2014,59,,76,1,5
2014,59,,76,2,5
2014,59,,86,,5
2014,59,,86,1,5
2014,59,,86,2,0
2014,59,26.1102,,,0
2014,59,26.1102,,1,0
2014,59,26.1102,,2,0
2014,59,26.1102,66,,0
2014,59,26.1102,66,1,0
2014,59,26.1102,66,2,0
2014,59,26.1102,76,,0
2014,59,26.1102,76,1,0
2014,59,26.1102,76,2,0
2014,59,26.1102,86,,0
2014,59,26.1102,86,1,0
2014,59,26.1102,86,2,0
2014,59,27.0501,,,95
2014,59,27.0501,,1,40
2014,59,27.0501,,2,55
2014,59,27.0501,66,,80
2014,59,27.0501,66,1,30
2014,59,27.0501,66,2,50
2014,59,27.0501,76,,10
2014,59,27.0501,76,1,5
2014,59,27.0501,76,2,5
2014,59,27.0501,86,,5
2014,59,27.0501,86,1,5
2014,59,27.0501,86,2,0
